Lifetime Avg,Lifetime Median,Lifetime IQ1,Lifetime IQ3,Daily Avg,Daily Median,Daily Max,Daily Min
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.38091311475409834,0.4404,0.9999,-0.6486
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2278681818181818,0.1636,0.9928,-0.826
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.17589074074074076,0.0809,0.9554,-0.7003
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3804354838709677,0.3612,0.9947,-0.3612
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2170750000000001,0.05055,0.9986,-0.9968
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.32840333333333327,0.4019,0.9947,-0.7845
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.27868181818181825,0.3818,0.9979,-0.9612
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.37461098901098905,0.4588,0.9913,-0.8235
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.270956338028169,0.11449999999999999,0.996,-0.8795
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.19692727272727287,0.0772,0.9831,-0.9695
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2513806451612904,0.4404,0.9857,-0.9982
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3118188888888889,0.41169999999999995,0.9906,-0.7549
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.34980147058823546,0.41910000000000003,0.9705,-0.5719
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.4395841584158414,0.6369,0.9678,-0.8885
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.506626785714286,0.6249,0.9888,-0.5267
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2838190476190478,0.3715,0.9971,-0.9246
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3129081967213116,0.4019,0.997,-0.9249
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.20271185185185184,0.0516,0.973,-0.8252
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.19460139860139875,0.0772,0.9878,-0.9393
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.19202716049382718,0.2023,0.9936,-0.9359999999999999
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2905796610169491,0.4019,0.9747,-0.852
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3544588888888889,0.4404,0.9878,-0.7845
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.33343059701492533,0.39185,0.9994,-0.9325
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.4070022556390974,0.4656,0.9753,-0.9788
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3501980392156862,0.3818,0.991,-0.7755
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.05167294117647059,0.0,0.9702,-0.9983
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2712397727272728,0.41169999999999995,0.9948,-0.9991
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3346525862068966,0.3777,0.9983,-0.9365
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.24425794392523364,0.0516,0.9938,-0.9788
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2535384615384617,0.2732,0.9918,-0.9590000000000001
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.19379291338582685,0.0,0.9828,-0.973
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.26085,0.31800000000000006,0.9796,-0.9201
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.49171818181818183,0.5106,0.8909999999999999,0.0
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.23292395833333326,0.07715,0.9918,-0.9403
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.23709714285714284,0.0516,0.9927,-0.765
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.22367234042553194,0.30710000000000004,0.9718,-0.9744
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.24368787878787881,0.07715,0.9792,-0.9136
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2679022727272727,0.1521,0.9962,-0.7906
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.26572112676056336,0.2023,0.9516,-0.8481
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2979507936507937,0.3818,0.9934,-0.8226
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2619835820895523,0.34,0.9686,-0.9403
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.325978313253012,0.4404,0.9559,-0.9517
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2337102362204724,0.0,0.9985,-0.9595
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.12995217391304345,0.0,0.9528,-0.6369
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.26649275362318836,0.1779,0.9885,-0.9201
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.23327710843373492,0.2023,0.9766,-0.7717
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2265,0.0,0.9963,-0.8689
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2077412371134021,0.0258,0.9841,-0.7506
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.285725,0.29569999999999996,0.9783,-0.9520000000000001
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2401800000000001,0.11449999999999999,0.9929,-0.9784
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.22368354430379747,0.0772,0.9799,-0.8593
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.16775476190476193,0.0,0.9661,-0.93
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.25833619047619044,0.29600000000000004,0.9911,-0.9721
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.36243406593406613,0.4019,0.9917,-0.996
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.1881548148148149,0.0516,0.9868,-0.8957
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.30148253968253963,0.29600000000000004,0.9926,-0.6597
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.324451,0.34,0.9940000000000001,-0.8481
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3111941176470589,0.29600000000000004,0.9975,-0.9694
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.20515507246376816,0.0516,0.9628,-0.6597
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.33479999999999993,0.34,0.9806,-0.8402
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.09680219780219783,0.0,0.9274,-0.9929
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.11393469387755105,0.0,0.993,-0.9983
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.13655789473684213,0.0,0.9758,-0.9552
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3478799999999999,0.4019,0.9612,-0.975
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2054164705882352,0.0,0.9944,-0.7527
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.1812742574257426,0.0772,0.9801,-0.9721
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3070528571428572,0.12755,0.9895,-0.8075
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.13795929203539825,0.0,0.9721,-0.9735
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.14975999999999998,0.0129,0.9803,-0.9329
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.30712031250000005,0.3397,0.9761,-0.7906
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.24172631578947365,0.0644,0.9979,-0.9186
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.25447,0.0258,0.9595,-0.2635
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.23581750000000007,0.0258,0.985,-0.6486
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.1988793103448276,0.29569999999999996,0.9976,-0.7906
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.21522500000000003,0.1896,0.9841,-0.8859999999999999
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.21302666666666675,0.3397,0.9832,-0.9153
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2595247422680413,0.2732,0.9874,-0.8779
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.27739855072463765,0.3674,0.9231,-0.8289
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.28364716981132065,0.4019,0.9839,-0.8658
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.22452236842105258,0.167,0.9723,-0.7906
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.37613684210526327,0.4404,0.9565,-0.9709
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.33210379746835456,0.4019,0.99,-0.6124
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2555418181818182,0.2933,0.9042,-0.9996
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.15676,0.0258,0.9468,-0.8126
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.20645111111111117,0.0516,0.9935,-0.5859
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.22484931506849312,0.2933,0.9035,-0.802
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.18254716981132077,0.0516,0.9776,-0.8974
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.056125000000000015,0.0,0.9885,-0.9847
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.1578542168674698,0.128,0.963,-0.7351
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.15842698412698417,0.1027,0.9668,-0.8759999999999999
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.4014595238095238,0.5313,0.991,-0.9023
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2431737704918033,0.3612,0.9853,-0.8238
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.22471241830065378,0.1027,0.9698,-0.9395
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.29571630434782614,0.21315,0.9897,-0.4767
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.26927976190476194,0.3397,0.9906,-0.9652
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2537777777777777,0.1531,0.9931,-0.8402
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.24320289855072458,0.128,0.9744,-0.836
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2754303571428572,0.4019,0.9893,-0.8859999999999999
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.41365624999999995,0.5022500000000001,0.9873,-0.9758
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.28341160714285724,0.3506,0.9808,-0.9163
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.21759519999999993,0.25,0.9983,-0.9409
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.38887558139534883,0.4404,0.9940000000000001,-0.4404
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.30654134615384626,0.30710000000000004,0.9801,-0.9608
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2556141509433963,0.1655,0.9808,-0.7579
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3462635294117647,0.4215,0.9628,-0.7229
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.19492710280373832,0.0,0.9841,-0.7845
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.4138416666666667,0.4847,0.9643,-0.6486
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.1955583333333333,0.10235000000000001,0.6908,-0.4215
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.18991848739495812,0.0,0.9935,-0.8591
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.26557125748502997,0.2023,0.9922,-0.9217
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3064898550724637,0.3818,0.9921,-0.9325
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.26312738095238103,0.0772,0.9907,-0.7351
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.31897323943661965,0.3818,0.9959,-0.8689
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.31200672268907576,0.3182,0.9926,-0.91
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.388528651685393,0.4404,0.9902,-0.9001
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.30306163522012564,0.3612,0.9929,-0.7845
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.323216049382716,0.4019,0.997,-0.9016
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.33233877551020397,0.4019,0.9952,-0.8658
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.29493851851851843,0.3612,0.9974,-0.8959999999999999
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3294554054054053,0.3818,0.9953,-0.8737
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3080324840764332,0.3818,0.9932,-0.802
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3425357142857142,0.4019,0.9986,-0.9355
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.33196635514018685,0.4019,0.9764,-0.9907
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.22892769230769236,0.1403,0.9732,-0.9557
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2718585714285712,0.3506,0.9896,-0.8885
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.31848048780487787,0.3134,0.9876,-0.9856
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.22475285714285717,0.0772,0.9898,-0.8225
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3233965517241377,0.41169999999999995,0.9953,-0.9758
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2870452127659575,0.3181,0.9951,-0.9652
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3492863905325443,0.4019,0.9981,-0.7096
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.306106875,0.23815,0.9974,-0.8796
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2949030769230769,0.4012,0.991,-0.993
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.27232372881355926,0.0258,0.9924,-0.8271
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.31296138613861385,0.4404,0.9959,-0.9493
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.1888312101910828,0.1531,0.9844,-0.9524
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.27314632768361574,0.3182,0.9896,-0.9337
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.21931044776119402,0.2732,0.9981,-0.9475
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2834116564417179,0.4019,0.9931,-0.8799
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2509916666666667,0.30710000000000004,0.9981,-0.9767
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3847531914893618,0.4228,0.9978,-0.7351
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.42398875,0.4404,0.9959,-0.8555
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3192023255813953,0.3612,0.9996,-0.8190000000000001
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3161040816326533,0.34,0.9985,-0.7845
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.24141370558375622,0.2732,0.9982,-0.991
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.31766363636363637,0.3715,0.997,-0.8448
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.20969150943396236,0.17770000000000002,0.9987,-0.8519
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.34077058823529394,0.4404,0.9868,-0.9872
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.30442298850574706,0.3182,0.9887,-0.7579
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.21899523809523808,0.2732,0.9967,-0.9570000000000001
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.32809192546583854,0.4019,0.9926,-0.8034
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2722616766467066,0.2732,0.9957,-0.9442
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3846431818181817,0.5106,0.9995,-0.9509
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.17674220779220784,0.01495,0.9978,-0.9855
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.31421729729729725,0.4019,0.9995,-0.9776
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2679426751592357,0.2263,0.9985,-0.9217
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.27268066298342536,0.3182,0.9958,-0.9723
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.23475857988165685,0.3182,0.995,-0.9998
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.39258047337278096,0.5423,0.9854,-0.9118
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.26352448979591836,0.2732,0.9955,-0.9786
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.24932944444444438,0.29600000000000004,0.9981,-0.9578
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.20446666666666674,0.2023,0.9962,-0.9022
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3085102941176472,0.39185,0.996,-0.7906
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.23004929577464794,0.1655,0.9978,-0.9501
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3738671532846714,0.5106,0.9934,-0.8957
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.18684139784946233,0.1531,0.9939,-0.9774
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.24895248868778272,0.1779,0.993,-0.9669
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.22282489270386252,0.29600000000000004,0.9833,-0.9721
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.4095429530201342,0.4818,0.9978,-0.8555
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.392900714285714,0.4404,0.9972,-0.975
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.335311111111111,0.379,0.9936,-0.8024
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2665146853146853,0.2359,0.9783,-0.91
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3204248062015502,0.4215,0.9952,-0.8225
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3057220930232556,0.4019,0.996,-0.9887
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.1928335329341318,0.0772,0.9973,-0.9806
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.4441669064748202,0.5574,0.9953,-0.7906
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.38145760869565215,0.42115,0.9981,-0.8934
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.26693582089552237,0.273,0.9952,-0.8885
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.25782986111111117,0.3291,0.992,-0.8625
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.36492430939226533,0.4404,0.9959,-0.9001
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.30724029850746254,0.4019,0.991,-0.9042
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.36333537414965983,0.3612,0.9945,-0.8555
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3019043795620438,0.3612,0.998,-0.8402
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.37695460992907803,0.5584,0.9909,-0.9475
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2821180451127818,0.3818,0.9892,-0.9722
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3228566502463054,0.4019,0.9958,-0.9384
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.18002673267326733,0.0772,0.9975,-0.9506
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.14656685082872933,0.0258,0.998,-0.9485
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.21289327354260087,0.2263,0.9902,-0.9539
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2538301255230127,0.4404,0.9983,-0.996
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.304715882352941,0.39185,0.9968,-0.9313
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.2758871921182266,0.3818,0.9989,-0.9998
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.25710382513661195,0.3612,0.9953,-0.9989
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.34191724137931034,0.4019,0.9957,-0.9287
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.3492658823529412,0.4357,0.9985,-0.9840000000000001
0.27123109565614273,0.29600000000000004,0.0,0.7184,0.23907674418604624,0.22870000000000001,0.993,-0.985
